Accuracy,Kappa,degree,scale,C,Resample
0.5355191256830601,8.350462487151945e-4,1,0.1,0.25,Training1049
0.45901639344262296,-0.11619740003696635,2,0.1,0.25,Training1049
0.5355191256830601,0,3,0.1,0.25,Training1049
0.5355191256830601,8.350462487151945e-4,1,0.001,0.5,Training1049
0.5355191256830601,0,2,0.001,0.5,Training1049
0.5327868852459017,-0.0037850842020848304,3,0.001,0.5,Training1049
0.5437158469945356,0.0286068465719463,1,0.01,0.5,Training1049
0.5737704918032787,0.10186874724721563,2,0.01,0.5,Training1049
0.587431693989071,0.13172034564021992,3,0.01,0.5,Training1049
0.5819672131147541,0.1266415047256619,1,0.1,0.5,Training1049
0.5683060109289617,0.09258096911875467,2,0.1,0.5,Training1049
0.5710382513661202,0.09128000759085293,3,0.1,0.5,Training1049
0.5683060109289617,0.095533033033033,1,0.001,1,Training1049
0.5382513661202186,0.006297593419657436,2,0.001,1,Training1049
0.5355191256830601,0,3,0.001,1,Training1049
0.5710382513661202,0.10598375704017168,1,0.01,1,Training1049
0.5355191256830601,0,2,0.01,1,Training1049
0.546448087431694,0.027592829705505677,3,0.01,1,Training1049
0.5710382513661202,0.09942638623326941,1,0.1,1,Training1049
0.5710382513661202,0.09721916732128821,2,0.1,1,Training1049
0.592896174863388,0.1696762995219098,3,0.1,1,Training1049
